,t,q_d,dq_d,i_d,q,dq,i
497,2.481001506999746,4.940315891427366,0,20.83167170918869,1.4463888888888887,3.5268995790490205,22
498,2.486003196998354,4.956028313333758,0,20.64131958680659,1.4640277777777777,3.5696714421883033,20
499,2.4909742759991786,4.971645003771768,0,35.0761722599399,1.4640277777777777,0.0,29
500,2.4959594100000686,4.987306125776222,0,20.984956496906708,1.4816666666666667,3.5178595235472114,28
501,2.503615165998781,5.011357369176687,0,35.296907025100204,1.4816666666666667,0.0,29
502,2.5059975490003126,5.018841811284615,0,21.12325089769724,1.4993055555555554,3.5180279148983384,24
503,2.5123326139982964,5.038743661812798,0,35.39438106257242,1.4993055555555554,0.0,27
504,2.5159514659972047,5.050112169398487,0,35.508066138429314,1.4993055555555554,0.0,33
505,2.522367215999111,5.0702663683882605,0,21.414277760464785,1.5169444444444444,3.5297353697433445,29
506,2.5259894379996695,5.08164459885612,0,21.37116179136401,1.5345833333333332,3.5248627159659645,31
507,2.532320799997251,5.101531808789161,0,35.669484754558276,1.5345833333333332,0.0,26
508,2.535942336999142,5.112906584190364,0,21.473653645477036,1.5522222222222222,3.5332974935510966,11
509,2.5423589199999697,5.133058761834239,0,35.808365396120166,1.5522222222222222,0.0,25
510,2.545982346000528,5.144437704205626,0,21.641196513114096,1.5698611111111112,3.526142354457765,22
511,2.552310707000288,5.164309345425263,0,35.944482343141516,1.5698611111111112,0.0,30
512,2.5559369109978434,5.175694812119739,0,21.78739811226106,1.5875,3.5236375022340827,31
513,2.562354364999919,5.1958419048636415,0,21.902212807194616,1.605138888888889,3.501204338138228,36
514,2.5659739570000966,5.207203946190515,0,21.726207314423576,1.6227777777777777,3.5295135924259498,28
515,2.572312948999752,5.227099673440386,0,21.72797852524069,1.6404166666666666,3.534712885624125,32
516,2.5759323929996754,5.238458160183427,0,35.9804149351676,1.6404166666666666,0.0,36
517,2.5823484389984515,5.258589834907079,0,21.915014913119183,1.6580555555555554,3.522581970099014,26
518,2.58596699500049,5.269941972230092,0,36.11886416674537,1.6580555555555554,0.0,41
519,2.5924314849980874,5.290218864927756,0,21.94182507139039,1.6756944444444444,3.5508547833606827,20
520,2.5959223749996454,5.301166622558821,0,36.254721781143765,1.6756944444444444,0.0,33
521,2.6023401059974276,5.321289408628485,0,22.288678888622158,1.6933333333333331,3.4977204660823404,12
522,2.606087697997282,5.333037582782202,0,36.39704249448869,1.6933333333333331,0.0,26
523,2.6124202629980573,5.352885053585669,0,36.595517202523354,1.6933333333333331,0.0,34
524,2.615933059998497,5.36389244280532,0,22.42029772488372,1.7109722222222221,3.527226120236816,26
525,2.622165793000022,5.383418385244211,0,36.724461630219885,1.7109722222222221,0.0,23
526,2.626081845999579,5.395683630074706,0,22.564173311805447,1.7286111111111109,3.526637969457626,29
527,2.6311149430002843,5.4114439759485355,0,22.631763519199065,1.7462499999999999,3.5050440600715733,31
528,2.6360800779984856,5.426987478516507,0,36.80737478516507,1.7462499999999999,0.0,30
529,2.64107769399925,5.442628466999799,0,22.686688179056414,1.7638888888888888,3.525176900513171,26
530,2.646072790998005,5.458257210713538,0,36.94368321824649,1.7638888888888888,0.0,33
531,2.6524173010002414,5.478101492795269,0,22.77929318003347,1.7815277777777776,3.546610992535362,27
532,2.655902005997632,5.488997698863633,0,37.074699210858554,1.7815277777777776,0.0,41
533,2.6623632549999456,5.509194917287868,0,23.091705776909052,1.7991666666666666,3.50214418232574,28
534,2.6660691059987585,5.520775271342684,0,37.216086046760175,1.7991666666666666,0.0,19
535,2.6724313749982684,5.5406500034474995,0,23.052371314412284,1.8168055555555553,3.5465182911267896,19
536,2.675895968997793,5.551469239467929,0,22.981481723666754,1.8344444444444443,3.5471915566420225,25
537,2.680903696000314,5.567102740192168,0,37.32658295747724,1.8344444444444443,0.0,27
538,2.6860612549971847,5.583198127274005,0,23.206787169702146,1.8520833333333333,3.5260901924261425,17
539,2.6924263939981756,5.6030535930078775,0,37.50970259674544,1.8520833333333333,0.0,31
540,2.695896024997637,5.613872746162603,0,23.318166138618928,1.869722222222222,3.530834775196219,28
541,2.7008873259983375,5.629431705930535,0,23.331993080976687,1.8873611111111108,3.5221782168043876,27
542,2.705884626997431,5.645003167117162,0,23.211159863766287,1.9049999999999998,3.5472179518513327,26
543,2.7108860759981326,5.660581186357694,0,37.55581186357694,1.9049999999999998,0.0,26
544,2.7160492459988745,5.676656073192295,0,23.391501679713613,1.9226388888888888,3.5371675408301133,29
545,2.721063287997822,5.692259854364858,0,23.32608507684379,1.9402777777777778,3.5484339222567542,25
546,2.725877016000595,5.7072337925245415,0,37.669560147467635,1.9402777777777778,0.0,33
547,2.730880539998907,5.722791264848314,0,23.614419470334788,1.9579166666666663,3.5085816278704214,36
548,2.7374200470003416,5.7431137802769054,0,37.85197113610239,1.9579166666666663,0.0,30
549,2.741059268999379,5.754417806074988,0,23.678569648713626,1.9755555555555553,3.527513214120175,32
550,2.7473867240005347,5.774062502630468,0,37.985069470749124,1.9755555555555553,0.0,37
551,2.7508743919970584,5.78488537056989,0,23.880050331811304,1.9931944444444443,3.509214732360789,26
552,2.757412602997647,5.805164431429644,0,23.89729193436522,2.0108333333333333,3.511504761649471,34
553,2.761032565998903,5.816386366875975,0,38.055530335426425,2.0108333333333333,0.0,29
554,2.7673830759995326,5.836062797078588,0,23.992243695581035,2.0284722222222222,3.5209155132456553,30
555,2.7710247979994165,5.847340329016813,0,24.26880290867865,2.0461111111111108,3.4358723175945918,32
556,2.777587656997639,5.867652674151413,0,38.215415630403015,2.0461111111111108,0.0,25
557,2.781136047000473,5.878628978706628,0,24.95755123105213,2.0637499999999998,3.2978096390035376,28
558,2.7864869559998624,5.8951727744178966,0,22.99062499338662,2.0813888888888887,3.786803465475864,30
559,2.791099371999735,5.909425204107297,0,38.28036315218408,2.0813888888888887,0.0,43
560,2.7975365099991905,5.9293032554906695,0,38.479143666017805,2.0813888888888887,0.0,33
561,2.800915752999572,5.939732382365106,0,24.12889772874994,2.0990277777777777,3.569537079280837,21
562,2.8057773889995588,5.9547290737257965,0,38.55701295948019,2.0990277777777777,0.0,28
563,2.8109183550004673,5.970577720616142,0,24.42466559739301,2.1166666666666667,3.528611235525437,28
564,2.815992006999295,5.986208922670356,0,38.69542256003689,2.1166666666666667,0.0,21
565,2.8209249389983597,6.001396978530227,0,24.428309698848267,2.1343055555555552,3.560651132724613,34
566,2.8259216469996318,6.016771586965562,0,24.605668561497836,2.151944444444444,3.5106507159283353,20
567,2.8309246329990856,6.032155471597651,0,38.80211027153207,2.151944444444444,0.0,32
568,2.835929729997588,6.04753564182009,0,24.48755280758043,2.169583333333333,3.572992569321786,32
569,2.840915106000466,6.0628449128692505,0,38.932615795359176,2.169583333333333,0.0,33
570,2.8457651669996267,6.077728647230608,0,24.91438768391339,2.187222222222222,3.4976691415426178,31
571,2.8509274479984015,6.0935595149894555,0,39.06337292767233,2.187222222222222,0.0,31
572,2.8558011579989397,6.1084948834049415,0,26.521348313733167,2.204861111111111,3.1287473523012848,29
573,2.8616238399990834,6.126324714310371,0,22.9501869350007,2.2224999999999997,4.022015052025754,38
574,2.8659994429981452,6.139713487754367,0,39.17213487754368,2.2224999999999997,0.0,28
575,2.872336174998054,6.159087761653266,0,24.97690545495226,2.2401388888888887,3.553145818172879,18
576,2.8759581379999872,6.170153518158922,0,39.30014629270033,2.2401388888888887,0.0,26
577,2.882374016997346,6.1897402852227215,0,25.26510868483919,2.2577777777777777,3.513629097402563,28
578,2.8859887209982844,6.200766968465121,0,39.429891906873436,2.2577777777777777,0.0,31
579,2.892324304997601,6.220078741262558,0,25.203806333159775,2.2754166666666666,3.5607036031997836,22
580,2.895945934997144,6.231109326102796,0,39.5569265943613,2.2754166666666666,0.0,36
581,2.9009441249982046,6.246322088921145,0,25.437906956515086,2.2930555555555556,3.523689594285204,38
582,2.9059452219989907,6.261531397095397,0,25.41121178744745,2.310694444444444,3.5242894347655214,26
583,2.912354989999585,6.281006513730719,0,39.70312069286275,2.310694444444444,0.0,25
584,2.9159814529994037,6.292015793604591,0,39.813213491601466,2.310694444444444,0.0,34
585,2.9223182780006027,6.311237102037278,0,25.647136197293108,2.328333333333333,3.5454753724365857,35
586,2.9259351669970783,6.3221988084256955,0,39.938654750923625,2.328333333333333,0.0,34
587,2.9323538419994293,6.341635040624584,0,25.999674418552537,2.345972222222222,3.489238441367769,40
588,2.935986991000391,6.35262683872468,0,25.725074358725433,2.363611111111111,3.541270729352564,35
589,2.9423093519981194,6.37173779082346,0,40.08126679712348,2.363611111111111,0.0,31
590,2.9459270749975985,6.382663565591753,0,40.19052454480642,2.363611111111111,0.0,33
591,2.952346175999992,6.402032076731534,0,26.265627694985234,2.38125,3.485548268082526,23
592,2.9560960639973928,6.41333617291827,0,40.320861729182695,2.38125,0.0,36
593,2.962302185998851,6.432027357201213,0,40.50777357201213,2.38125,0.0,41
594,2.9659245749971888,6.4429269811499985,0,40.61676981149999,2.38125,0.0,24
595,2.972341972999857,6.462218289131107,0,26.624149854153032,2.3988888888888886,3.5022860370672855,30
596,2.9760853980005777,6.4734604219617955,0,40.74571533072907,2.3988888888888886,0.0,34
597,2.982418906998646,6.4924624159135025,0,40.935735270246134,2.3988888888888886,0.0,24
598,2.9859143159992527,6.502939350450014,0,41.04050461561126,2.3988888888888886,0.0,40
599,2.992212381999707,6.52179847263475,0,27.11770362467672,2.4165277777777776,3.4837508309732512,41
600,2.9960751939979673,6.533353624090063,0,41.168258463122854,2.4165277777777776,0.0,39
601,3.0022093539992056,6.551684659978006,0,26.97567977606665,2.4341666666666666,3.549875039261687,39
602,3.005909112998779,6.562729719768457,0,27.020632860194837,2.4518055555555556,3.5221521954835464,20
603,3.012381694999931,6.582032268983664,0,41.30226713428108,2.4518055555555556,0.0,24
604,3.01621497099768,6.593451557398389,0,26.982172090199214,2.4694444444444446,3.564474759835056,40
605,3.022485833000246,6.612112428905017,0,41.42667984460573,2.4694444444444446,0.0,31
606,3.025908501997037,6.622287090069858,0,27.257121511772915,2.487083333333333,3.5237290138980826,28
607,3.030914284998289,6.6371543935357975,0,41.50071060202464,2.487083333333333,0.0,27
608,3.0360742140001094,6.652462561780805,0,27.36620197661547,2.504722222222222,3.5278003547425887,35
609,3.0424368899984984,6.67131503660623,0,27.29664870621659,2.522361111111111,3.5482226371836516,40
610,3.045902873000159,6.681573451884594,0,41.592123407734825,2.522361111111111,0.0,32
611,3.050897877998068,6.696343336912331,0,27.51104158406556,2.54,3.5130979462644363,37
612,3.056062343999656,6.711596736002173,0,41.71596736002173,2.54,0.0,42
613,3.061065996000252,6.726357978585112,0,27.50354746472827,2.557638888888889,3.5459108580584906,32
614,3.0658939839995583,6.740584822208086,0,41.82945933319196,2.557638888888889,0.0,47
615,3.0708914709975943,6.7552942637667375,0,27.771988331991594,2.5752777777777776,3.5070441319744994,39
616,3.0773009980002826,6.774134505765559,0,27.75008772142379,2.5929166666666665,3.5155226673912843,39
617,3.081053866997536,6.785152398371011,0,41.92235731704344,2.5929166666666665,0.0,37
618,3.087406746999477,6.803780900670169,0,27.734127706414853,2.6105555555555555,3.549531436182821,38
619,3.0908849150000606,6.813967750671173,0,27.765581527729186,2.6281944444444445,3.523037883634525,14
620,3.0974230529973283,6.833093145979672,0,42.048987015352274,2.6281944444444445,0.0,28
621,3.10104794200015,6.843683380757909,0,27.86687852428001,2.6458333333333335,3.527905487491434,31
622,3.107389155000419,6.862186414968456,0,27.797953388879943,2.663472222222222,3.547297134645599,35
623,3.110873637997429,6.87234122647592,0,42.08869004253698,2.663472222222222,0.0,35
624,3.117416922999837,6.891386000872995,0,28.046779346214404,2.681111111111111,3.5139923878511086,34
625,3.121040701000311,6.901919573079377,0,27.92890527071787,2.69875,3.5256976150189754,33
626,3.1273876179984654,6.920344955487973,0,42.21594955487973,2.69875,0.0,35
627,3.1308718609980133,6.930446902242153,0,28.02775855144006,2.716388888888889,3.5282053955231447,28
628,3.135874753999815,6.944935714297003,0,28.026822799049057,2.734027777777778,3.5205641415358,39
629,3.140984423996997,6.959713923159723,0,42.25686145381944,2.734027777777778,0.0,34
630,3.1474233219996677,6.978307747187119,0,42.44279969409341,2.734027777777778,0.0,24
631,3.151027895997686,6.988702680067384,0,28.342080401702137,2.7516666666666665,3.5070699330762585,22
632,3.1573593499997514,7.0069367087992385,0,42.552700421325724,2.7516666666666665,0.0,34
633,3.160860980999132,7.0170074752057285,0,28.3792361337434,2.7693055555555555,3.524445765689582,23
634,3.1674179330002517,7.035839113865368,0,42.66533558309813,2.7693055555555555,0.0,43
635,3.1710200999987137,7.046169891801124,0,28.591552899239204,2.7869444444444444,3.5001753935818996,42
636,3.177366905998497,7.064346577338252,0,28.22836888664946,2.8045833333333334,3.5923158883499324,32
637,3.1808561670004565,7.0743255425375855,0,28.424503539713815,2.8222222222222224,3.524132415859955,36
638,3.1859763559987186,7.088950748512625,0,42.66728526290402,2.8222222222222224,0.0,36
639,3.1909817489977286,7.103227156041603,0,28.510061246708844,2.839861111111111,3.530899800649021,31
640,3.195972901998175,7.117442234190442,0,28.4528003792108,2.8575,3.5366554906734033,35
641,3.200965610998537,7.131640909748395,0,28.50967508848491,2.875138888888889,3.5138362800275362,35
642,3.205973393000022,7.14586137878867,0,42.70722489899781,2.875138888888889,0.0,30
643,3.21096345299884,7.160010391160588,0,28.570525034975034,2.8927777777777774,3.5254502747132688,33
644,3.2173926289979136,7.178208607554204,0,28.685855577702633,2.910416666666667,3.4980159577931857,43
645,3.2210102030003327,7.188432786969512,0,42.780161203028456,2.910416666666667,0.0,36
646,3.22600581900042,7.20253306343325,0,28.54580357014239,2.9280555555555554,3.5497428771586397,16
647,3.2309597129969916,7.21649414975122,0,28.670518127931228,2.9456944444444444,3.5093697312841323,41
648,3.2359563469981367,7.230553932724236,0,28.429069560503354,2.9633333333333334,3.5607841083514193,21
649,3.240953795997484,7.244594018557618,0,42.81260685224284,2.9633333333333334,0.0,32
650,3.245967393999308,7.2586572360412225,0,28.775428958714503,2.980972222222222,3.5003552948688776,34
651,3.250997286999336,7.2727436382470465,0,28.643959097228816,2.998611111111111,3.5243415435326355,30
652,3.2559907549984928,7.286705577129542,0,28.514782232676247,3.01625,3.5474433846547946,24
653,3.2609473709999293,7.3005422153087896,0,42.8429221530879,3.01625,0.0,38
654,3.2659473759995308,7.314477368669442,0,28.78916508340261,3.033888888888889,3.5041799286007302,35
655,3.270989305998228,7.328506236669366,0,42.94617347780477,3.033888888888889,0.0,31
656,3.2759863840001344,7.34238724950877,0,28.686832604280326,3.051527777777778,3.5554405282573955,32
657,3.2809406669985037,7.3561265900448465,0,43.04598812267068,3.051527777777778,0.0,28
658,3.2859399499975552,7.369967582569544,0,28.914346003274098,3.0691666666666664,3.5234157889386686,26
659,3.290932231997431,7.3837658574048595,0,43.14599190738193,3.0691666666666664,0.0,25
660,3.29593142199883,7.397559722415483,0,29.014920079171297,3.0868055555555554,3.5231553973569962,25
661,3.3023518009977124,7.415240243254232,0,43.28434687698676,3.0868055555555554,0.0,45
662,3.3059740049975517,7.425197790484383,0,29.101554098086197,3.1044444444444443,3.526494840578295,33
663,3.3123049219975655,7.442571475053116,0,29.089600661893403,3.1220833333333333,3.5288201888261055,29
664,3.3159356260002824,7.452517651711848,0,43.30434318378515,3.1220833333333333,0.0,34
665,3.322348375997535,7.470053926674037,0,29.30364611097461,3.1397222222222223,3.499917733385885,31
666,3.3259749309982,7.479953353134388,0,29.124589169254307,3.157361111111111,3.5253333127446145,38
667,3.332303218998277,7.497196845457275,0,43.39835734346163,3.157361111111111,0.0,33
668,3.3359225709973543,7.507041224970308,0,29.153329823712824,3.175,3.5417706064975647,35
669,3.342340097999113,7.524464533339126,0,29.313233388689284,3.192638888888889,3.501255763953272,32
670,3.345970005997515,7.534301420815076,0,29.133213536475786,3.210277777777778,3.5267557234743006,35
671,3.352295218999643,7.551410933521819,0,43.411331557440406,3.210277777777778,0.0,34
672,3.3559143860002223,7.561182563983249,0,29.22077452900603,3.2279166666666663,3.527971111039949,44
673,3.3623328389985545,7.578479570476553,0,43.50562903809887,3.2279166666666663,0.0,27
674,3.3659583019980346,7.588231268540621,0,43.60314601873955,3.2279166666666663,0.0,32
675,3.3724263479998626,7.605595502867733,0,29.405235965976622,3.2455555555555553,3.548790876786288,43
676,3.375907052999537,7.614922074943041,0,43.69366519387485,3.2455555555555553,0.0,34
677,3.3823488389971317,7.63214985730972,0,29.69420137476336,3.2631944444444443,3.4988381884723503,21
678,3.3860708569991402,7.642084310090018,0,29.566854222168697,3.2808333333333333,3.511413886349538,28
679,3.392417069997464,7.65898965957779,0,29.236993518691634,3.2984722222222222,3.592045213716011,24
680,3.3959464420004224,7.6683730949123,0,29.46053197233951,3.316111111111111,3.515521966418095,29
681,3.4009032799986016,7.681529524554458,0,43.65418413443347,3.316111111111111,0.0,37
682,3.405897525997716,7.694758936267411,0,29.517312958743474,3.3337499999999998,3.5231941009826606,40
683,3.4121562399996037,7.711300357754624,0,43.77550357754623,3.3337499999999998,0.0,41
684,3.41606410699751,7.721607379050811,0,29.59960020672253,3.3513888888888888,3.525646173724172,36
685,3.421063352998317,7.734768988269616,0,29.55728217202747,3.3690277777777777,3.5250324832227307,40
686,3.4260605979980028,7.747898362704501,0,43.78870584926723,3.3690277777777777,0.0,40
687,3.432417162999627,7.764559945680952,0,29.589741396752835,3.3866666666666663,3.547297848347507,31
688,3.435888423999131,7.773640081475707,0,43.869734148090416,3.3866666666666663,0.0,27
689,3.4423679139981687,7.790553818986131,0,29.864817002615837,3.4043055555555553,3.499416407922482,20
690,3.4460536539991153,7.80015427108672,0,43.95848715531165,3.4043055555555553,0.0,47
691,3.452432088997739,7.816733024470044,0,44.12427468914488,3.4043055555555553,0.0,27
692,3.456008330998884,7.826008573947108,0,29.809849225374222,3.4219444444444442,3.557698017413106,40
693,3.4623557849990902,7.842436532549692,0,30.0290138342931,3.439583333333333,3.4998795394676216,44
694,3.4660439509971184,7.851961190263301,0,44.12377856929968,3.439583333333333,0.0,24
695,3.4724555339998915,7.868482565276058,0,29.892114011551147,3.4572222222222218,3.5551223547468043,36
696,3.4758825169992633,7.877294145495524,0,44.20071923273302,3.4572222222222218,0.0,23
697,3.4808811330003664,7.890122832862994,0,30.05623964371766,3.4748611111111107,3.5240943934502944,36
698,3.485870452997915,7.902899233520784,0,44.28038122409673,3.4748611111111107,0.0,36
699,3.4908697350001603,7.915672530619062,0,30.260184306981476,3.4924999999999997,3.4928852498022875,30
700,3.4960348489985336,7.928839315882756,0,30.055127782213646,3.5101388888888887,3.532969121931256,35
701,3.5010512429980736,7.941597461314419,0,29.95772049720285,3.5277777777777777,3.5451190845408913,39
702,3.5058670079997682,7.953817857283997,0,44.26040079506219,3.5277777777777777,0.0,37
703,3.510866216998693,7.966475146780332,0,30.159074582206657,3.545416666666666,3.5128775547324995,35
704,3.515986423997674,7.97940844521706,0,44.339917785503935,3.545416666666666,0.0,45
705,3.5209798729993054,7.991991861737589,0,30.200754269651696,3.563055555555555,3.522152198042163,41
706,3.5260238029986795,8.004672588642299,0,44.41617033086743,3.563055555555555,0.0,40
707,3.531025177999254,8.017216532764055,0,30.180468209987506,3.580694444444444,3.546188168302149,44
708,3.5359764979984902,8.029605585101645,0,44.489111406572015,3.580694444444444,0.0,46
709,3.540975650998007,8.042084575569808,0,44.613901311253635,3.580694444444444,0.0,37
710,3.545972599997185,8.054528070254577,0,30.455341910580152,3.598333333333333,3.5266513646580724,24
711,3.5509720869995363,8.066947751978384,0,44.68614418645052,3.598333333333333,0.0,22
712,3.5560121460002847,8.079437589256937,0,30.509219361325528,3.615972222222222,3.5313585772554057,22
713,3.561009354998532,8.091790750679092,0,30.392396691662725,3.6336111111111107,3.5473499260042716,25
714,3.5659654899973248,8.10401227110367,0,44.70401159992559,3.6336111111111107,0.0,28
715,3.570965401999274,8.116311242380245,0,30.63574699534631,3.6512499999999997,3.5037163571140364,40
716,3.5773830769976485,8.132052589928003,0,44.80802589928004,3.6512499999999997,0.0,43
717,3.5810087629979535,8.14092321821257,0,30.523431726056387,3.6688888888888886,3.5492278917951094,34
718,3.587337753997417,8.156368682250442,0,44.874797933615525,3.6688888888888886,0.0,40
719,3.5909560689979116,8.165176520143769,0,30.72657688634596,3.686527777777777,3.514977634328488,42
720,3.5959587590004958,8.177327300299773,0,44.907995225219956,3.686527777777777,0.0,35
721,3.6009911889996147,8.189518641007584,0,30.81365812478981,3.7041666666666666,3.5099654046548427,37
722,3.605957989999297,8.201519724503532,0,30.640377842726913,3.721805555555555,3.5391909616882145,39
723,3.6109544949977135,8.213561120597165,0,30.62902264756542,3.739444444444444,3.5280360284904435,42
724,3.618748916000186,8.232282107356461,0,44.928376629120166,3.739444444444444,0.0,32
725,3.6209954480000306,8.23766355533353,0,44.98219110889085,3.739444444444444,0.0,37
726,3.6273512349980592,8.252853527965668,0,45.134090835212234,3.739444444444444,0.0,38
727,3.630946662000497,8.261423438181733,0,45.21978993737289,3.739444444444444,0.0,35
728,3.6373649849992944,8.276680480822291,0,45.37236036377847,3.739444444444444,0.0,55
729,3.6409899669997685,8.28527392042239,0,31.19741163634116,3.757083333333333,3.5211235586373535,53
730,3.647340142997564,8.300286643337397,0,45.43203310004064,3.757083333333333,0.0,32
731,3.6509386249999807,8.308770662033258,0,45.51687328699924,3.757083333333333,0.0,32
732,3.657353263999539,8.323852259772035,0,31.480406385047026,3.7747222222222216,3.5027234976127795,41
733,3.660972800997115,8.332338418876484,0,45.57616196654262,3.7747222222222216,0.0,28
734,3.667338365998148,8.347220922221673,0,31.35824523476372,3.792361111111111,3.547588219085474,44
735,3.6709325880001415,8.35560047051388,0,31.409001301227534,3.8099999999999996,3.511750850977815,45
736,3.677193190997059,8.370155512518997,0,45.60155512518997,3.8099999999999996,0.0,35
737,3.6809648939997714,8.378899046307968,0,31.411685421829887,3.8276388888888886,3.525229038090227,23
738,3.685970416998316,8.39047350120151,0,31.351410249239912,3.8452777777777776,3.5251367462493537,42
739,3.69096892199741,8.40199826209615,0,45.567204843183724,3.8452777777777776,0.0,39
740,3.6959665559988935,8.413487467285673,0,31.40745450252421,3.862916666666666,3.5245633759164647,39
741,3.7009734860002936,8.424964291413126,0,45.620476247464595,3.862916666666666,0.0,39
742,3.7060885639984917,8.436654007295079,0,31.374435011351114,3.8805555555555555,3.54663737651103,37
743,3.710965700000088,8.44776688630302,0,31.431509025393268,3.898194444444444,3.5160538482981223,46
744,3.715950612000597,8.45909188192754,0,45.60897437483096,3.898194444444444,0.0,36
745,3.720914208999602,8.470334736350845,0,31.433394893621454,3.9158333333333326,3.5279047841384163,30
746,3.727383514000394,8.484937430241937,0,45.69104096908604,3.9158333333333326,0.0,31
747,3.730967347997648,8.493002190574485,0,31.562988423695824,3.933472222222222,3.5080778149567005,38
748,3.7374507629974687,8.50754689439292,0,45.740746721706984,3.933472222222222,0.0,40
749,3.7409059689998685,8.515274442250048,0,45.81802220027826,3.933472222222222,0.0,48
750,3.747360162997211,8.529664801844554,0,31.78061392276613,3.9511111111111106,3.5012307461420753,36
751,3.751073142997484,8.537917026397938,0,45.86805915286828,3.9511111111111106,0.0,34
752,3.757424078998156,8.551987537778947,0,31.63885099365853,3.96875,3.548381096032737,44
753,3.7609003580000717,8.559665302907701,0,45.90915302907702,3.96875,0.0,49
754,3.765896122000413,8.57066927829165,0,31.82618720388126,3.9863888888888885,3.504154172536588,29
755,3.7710641989979194,8.582015777005989,0,31.629371040557757,4.004027777777777,3.53762723793109,43
756,3.77607401899877,8.592978771449602,0,45.88950993671824,4.004027777777777,0.0,39
757,3.78089245099909,8.603489366028946,0,31.710786639754534,4.0216666666666665,3.526860088467063,38
758,3.785893195999961,8.61436271721289,0,45.92696050546223,4.0216666666666665,0.0,45
759,3.7920719109970378,8.627748090373446,0,28.722012240364737,4.039305555555555,4.290603276953543,39
760,3.7960577230005583,8.636353828821637,0,31.717040757352756,4.0569444444444445,3.5192632716047925,38
761,3.8023956949982676,8.649991111289872,0,31.45030630767483,4.074583333333333,3.575942867972639,42
762,3.805886382000608,8.657477244942068,0,45.828939116087355,4.074583333333333,0.0,41
763,3.8108871829972486,8.668171305417223,0,31.66426222599408,4.0922222222222215,3.523807151488984,38
764,3.815887262000615,8.67882761480898,0,45.86605392586759,4.0922222222222215,0.0,26
765,3.822798524997779,8.693497291290168,0,46.01275069067946,4.0922222222222215,0.0,43
766,3.8260486209983355,8.700371804095415,0,31.804402136851444,4.109861111111111,3.525176198247898,42
767,3.832377500999428,8.713714168047122,0,46.03853056936011,4.109861111111111,0.0,50
768,3.835879557998851,8.721071879945335,0,31.772742867968518,4.1274999999999995,3.5407439828712093,46
769,3.8424228059993766,8.734770732628187,0,31.88511561183789,4.145138888888889,3.5028007063887725,46
770,3.8460400289986865,8.742316620414297,0,45.97177731525407,4.145138888888889,0.0,47
771,3.8523788349993993,8.755493359063989,0,31.801252055344207,4.1627777777777775,3.531475939379476,27
772,3.8560595939998166,8.763117379673519,0,46.00339601895741,4.1627777777777775,0.0,42
773,3.8609951729995373,8.773308934512013,0,31.732385322072535,4.180416666666666,3.5491343390952332,41
774,3.865866937998362,8.783333132381989,0,31.75577575781211,4.198055555555555,3.5242500026130568,39
775,3.8724116679986764,8.79674382551179,0,45.986882699562344,4.198055555555555,0.0,37
776,3.876041945997713,8.804154896764826,0,31.767807170069354,4.215694444444444,3.5291993382836186,37
777,3.8823639929978526,8.817013840443071,0,31.642592525799753,4.233333333333333,3.548553136324405,40
778,3.8859837889976916,8.824349346627649,0,31.62883809021443,4.250972222222222,3.52623328845996,41
779,3.8924015199991118,8.837306207074786,0,45.86333984852564,4.250972222222222,0.0,36
780,3.8960217610001564,8.844587657637836,0,31.576492702655706,4.2686111111111105,3.545818190652888,42
781,3.902353604000382,8.857275154033001,0,45.88664042921891,4.2686111111111105,0.0,40
782,3.9058558459983033,8.864266597287882,0,31.682749095455296,4.28625,3.524354219355881,34
783,3.9121397269991576,8.876764031849191,0,45.90514031849192,4.28625,0.0,46
784,3.9160134839985403,8.884438093318598,0,45.981880933185984,4.28625,0.0,31
785,3.9210183219984174,8.894318791619277,0,46.08068791619277,4.28625,0.0,48
786,3.9260111969997524,8.904137500487703,0,31.81334894298459,4.303888888888888,3.5472842932508892,39
787,3.9310119609981484,8.913933209731226,0,46.10044320842338,4.303888888888888,0.0,31
788,3.9360082799976226,8.923681622708063,0,31.894639115742844,4.321527777777778,3.531724833390002,28
789,3.941007154997351,8.933396324895913,0,31.84305139641816,4.339166666666666,3.524811296468575,40
790,3.9460057899996173,8.943071759907728,0,46.03905093241061,4.339166666666666,0.0,38
791,3.9510036279971246,8.952706766250941,0,31.926857127990644,4.356805555555555,3.5080387447408055,42
792,3.9560056509981223,8.962310813701658,0,46.05505258146103,4.356805555555555,0.0,42
793,3.9624116409977432,8.974553353076365,0,31.807033592161467,4.374444444444444,3.5485138735394344,38
794,3.9659586419984407,8.981304371088076,0,46.06859926643631,4.374444444444444,0.0,40
795,3.97235435499897,8.993427354320467,0,46.18982909876023,4.374444444444444,0.0,38
796,3.9759911879991705,9.000292170811388,0,46.258477263669434,4.374444444444444,0.0,44
797,3.980990934000147,9.00969549196351,0,31.995115134913796,4.392083333333333,3.545251612846995,37
798,3.9859489019981993,9.018981163518776,0,31.978302586551038,4.409722222222222,3.528571706603623,40
799,3.9909618879974005,9.028330223536837,0,46.18608001314615,4.409722222222222,0.0,40
800,3.9959488739987137,9.03759114014171,0,31.939745111971526,4.427361111111111,3.540638794583618,40
801,4.0009633419977035,9.046863120595354,0,32.00510747586145,4.444999999999999,3.503380932523024,41
802,4.005996826999763,9.056129863039395,0,46.111298630393954,4.444999999999999,0.0,41
